id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionID	datasetName	ownerInstitutionCode	informationWithheld	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	startDayOfYear	endDayOfYear	fieldNumber	fieldNotes	eventRemarks	continent	country	countryCode	stateProvince	locality	verbatimElevation	locationRemarks	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	georeferenceRemarks
P3-F3-B1-TC17-1-9	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC17-1-9	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 43 | # fotos: 20	15/08/2018	227	270	Llanganates | TC17-1-9		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC17-1-9|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HH12225341|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	La Estancia	1442,0	Categoria manejo: NA	lat: -1,38792 | lon: -78,16504	9846404	815497	UTM 17S	WGS84	-1,38792	-78,16504	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC18-2-9	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC18-2-9	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 43 | # fotos: 40	15/08/2018	227	270	Llanganates | TC18-2-9		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC18-2-9|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HH12225750|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	Colonia La Conformidad, Caserío El Topo	1468,0	Categoria manejo: NA	lat: -1,38504 | lon: -78,18067	9846724	813757	UTM 17S	WGS84	-1,38504	-78,18067	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC30-2-15	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC30-2-15	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 40 | # fotos: 65	15/08/2018	227	267	Llanganates | TC30-2-15		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC30-2-15|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226395|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	El Encanto	1845,0	Categoria manejo: NA	lat: -1,46622 | lon: -78,2285	9837747	808419	UTM 17S	WGS84	-1,46622	-78,22850	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC7-1-4	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC7-1-4	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 10	15/08/2018	227	258	Llanganates | TC7-1-4		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC7-1-4|Criterios de colocacion: Cercanía a fuentes de agua|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226476|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	San Juan de Dios	1682,0	Categoria manejo: Propiedad privada	lat: -1,37995 | lon: -78,23703	9847295	807481	UTM 17S	WGS84	-1,37995	-78,23703	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC29-1-15	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC29-1-15	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 39 | # fotos: 140	16/08/2018	228	267	Llanganates | TC29-1-15		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC29-1-15|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226688|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	El Encanto	1817,0	Categoria manejo: NA	lat: -1,45876 | lon: -78,21379	9838570	810058	UTM 17S	WGS84	-1,45876	-78,21379	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC91-1-46	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC91-1-46	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 40 | # fotos: 5	16/08/2018	228	268	Llanganates | TC91-1-46		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC91-1-46|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226358|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Sumak Kawsay	1481,0	Categoria manejo: Bosque Privado	lat: -1,38989198855529 | lon: -78,06636	9846172	826488	UTM 17S	WGS84	-1,38989	-78,06636	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC92-2-46	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC92-2-46	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 40 | # fotos: 20	16/08/2018	228	268	Llanganates | TC92-2-46		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC92-2-46|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226349|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Sumak Kawsay	1376,0	Categoria manejo: Bosque Privado	lat: -1,40617 | lon: -78,07248	9844371	825805	UTM 17S	WGS84	-1,40617	-78,07248	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC25-1-13	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC25-1-13	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 39 | # fotos: 65	17/08/2018	229	268	Llanganates | TC25-1-13		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC25-1-13|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226675|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Merazonía	1693,0	Categoria manejo: Bosque Privado	lat: -1,41219 | lon: -78,12348	9843712	820123	UTM 17S	WGS84	-1,41219	-78,12348	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC26-2-13	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC26-2-13	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 39 | # fotos: 15	17/08/2018	229	268	Llanganates | TC26-2-13		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC26-2-13|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226488|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Merazonía	1344,0	Categoria manejo: Bosque Privado	lat: -1,42321 | lon: -78,11581	9842492	820977	UTM 17S	WGS84	-1,42321	-78,11581	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC93-1-47	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC93-1-47	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 38 | # fotos: 61	18/08/2018	230	268	Llanganates | TC93-1-47		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC93-1-47|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226325|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Río Blanco	1173,0	Categoria manejo: NA	lat: -1,33901 | lon: -78,04767	9851801	828577	UTM 17S	WGS84	-1,33901	-78,04767	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC94-2-47	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC94-2-47	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 36 | # fotos: 10	19/08/2018	231	267	Llanganates | TC94-2-47		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC94-2-47|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226681|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Río Blanco	1126,0	Categoria manejo: NA	lat: -1,34552 | lon: -78,03595	9851079	829883	UTM 17S	WGS84	-1,34552	-78,03595	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F3-B1-TC11-1-6	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F3-B1-TC11-1-6	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 0 | # fotos: 0	N/A	N/A	N/A	Llanganates | TC11-1-6		Paisaje: P3|Fase: F3|Bloque: B1|ETC estandar: TC11-1-6|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de fauna|Codigo camara: P850HI01226307|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	Curiquingue	4060,0	Categoria manejo: Parque Nacional	lat: -1,15642 | lon: -78,45207	9872054	783557	UTM 17S	WGS84	-1,15642	-78,45207	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
